phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Eusociality.level,Host.number,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Lifespan,log_lifespan
Diplazon_laetatorius_ott40237,GCA_963662125.1_iyDipLaet1.1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diplazon,Diplazon laetatorius,0,1,-0.00705746847101341,-0.0509926431327722,-0.0473751556212208,0.0337122944562349,0.00205665148889666,0.0549230318349202,0.218839850722716,0.210609143595591,0.0372708287906349,0.00824070504574289,3.0230403237986e-4,-4.7698195621652e-4,70.5,4.255612709818223
Phyllaplysia_taylori_ott694793,GCA_032273245.1_ASM3227324v1,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Phyllaplysia,Phyllaplysia taylori,0,0,-0.0648261649443228,0.00726853923055353,0.00117284228228122,6.10141645143183e-5,7.671670498458e-4,-5.1962395532326e-4,-2.457204633847e-4,8.99113312003202e-5,1.62485030694e-4,-3.2961662608151e-5,-0.0426706642622051,-0.094194052038407,273.75,5.612215281130711
Aporrectodea_caliginosa_caliginosa_ott7487297,GCA_020284085.1_ApCa_Genome_070519_masked.fasta,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea caliginosa,0,0,-0.0634673497133552,0.00684071899178866,0.00105522625092433,5.08907061697015e-5,5.8177996320664e-4,-2.3434508663799e-4,-3.08129956620159e-5,-7.76625115362768e-5,-1.7488270810038e-4,-9.18611229434011e-5,-0.0654625490738987,0.0848928155460807,1095,6.9985096422506015
Lumbricus_rubellus_ott115614,GCA_945859605.1_wcLumRube1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus rubellus,0,0,-0.0634674914413695,0.0068407613468759,0.0010552372294693,5.08915631591509e-5,5.8179387519834e-4,-2.3435657503594e-4,-3.08151538469322e-5,-7.76708507140647e-5,-1.7490223980053e-4,-9.18742664510726e-5,-0.0654721134402699,0.0849070198979827,1095,6.9985096422506015
Lumbricus_terrestris_ott316441,GCA_949752735.1_wcLumTerr1.1,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus terrestris,0,0,-0.0634674914413695,0.0068407613468759,0.00105523722946929,5.08915631591719e-5,5.8179387519834e-4,-2.3435657503591e-4,-3.08151538469633e-5,-7.76708507140805e-5,-1.7490223980045e-4,-9.1874266451107e-5,-0.0654721134402699,0.0849070198979827,2815.4,7.942859626393865
Eudrilus_eugeniae_ott522303,GCA_020405105.1_ASM2040510v1,Annelida,Clitellata,Crassiclitellata,Eudrilidae,Eudrilus,Eudrilus eugeniae,0,0,-0.0634647313499954,0.00683993648194919,0.00105502341743252,5.08748723148469e-5,5.8152291275687e-4,-2.3413278562837e-4,-3.07731083815477e-5,-7.75083544514841e-5,-1.7452163826564e-4,-9.16181030036052e-5,-0.0652857033821089,0.0846301437689678,1095,6.9985096422506015
Ceratozetes_gracilis_ott3531266,GCA_034694965.1_ASM3469496v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Ceratozetidae,Ceratozetes,Ceratozetes gracilis,0,0,-0.00670745689676127,-0.0406217084858975,-0.0205556381253307,-0.00279624428544302,-0.194729555429817,-0.0277599463622529,-0.00883938966731386,0.00214850865506667,0.00375988588494757,1.1910466165496e-4,2.7658414495802e-4,-3.1750799818047e-4,4730,8.46168048148598
Archegozetes_longisetosus_ott518198,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,0,0,-0.00670776155912421,-0.0406268253943839,-0.0205599899525759,-0.00279720280304815,-0.194824377934784,-0.0277876951091114,-0.00885202764387979,0.00215322713587773,0.00376847640795503,1.1945386502894e-4,2.7741233492168e-4,-3.1859800867165e-4,280,5.634789603169249
Nothrus_silvestris_bistilus_ott775497,GCA_033995675.1_ASM3399567v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Nothridae,Nothrus,Nothrus silvestris,0,0,-0.00670778335965929,-0.0406271914957041,-0.0205603012726155,-0.00279727135922183,-0.194831158409874,-0.0277896777535061,-0.00885293002124549,0.00215356364428962,0.00376908897506132,1.1947874085115e-4,2.7747132609753e-4,-3.1867559649551e-4,221,5.3981627015177525
Steganacarus_magnus_ott914860,GCA_034698365.1_ASM3469836v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Steganacaridae,Steganacarus,Steganacarus magnus,0,0,-0.00670739094934982,-0.040620601037699,-0.0205546964088405,-0.00279603691547735,-0.194709046443199,-0.0277539501820849,-0.00883666086317793,0.00214749123964436,0.00375803386109448,1.190294645952e-4,2.7640582344303e-4,-3.1727348733409e-4,1095,6.9985096422506015
Fuscozetes_fuscipes_ott4685426,GCA_034702105.1_ASM3470210v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Ceratozetidae,Fuscozetes,Fuscozetes fuscipes,0,0,-0.00670745689676127,-0.0406217084858975,-0.0205556381253307,-0.00279624428544302,-0.194729555429817,-0.0277599463622529,-0.00883938966731386,0.00214850865506667,0.00375988588494757,1.1910466165501e-4,2.7658414495809e-4,-3.1750799818061e-4,26,3.258096538021482
Phthiracarus_laevigatus_ott3527221,GCA_034700185.1_ASM3470018v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Phthiracaridae,Phthiracarus,Phthiracarus laevigatus,0,0,-0.00670739094934982,-0.040620601037699,-0.0205546964088405,-0.00279603691547738,-0.194709046443199,-0.0277539501820849,-0.00883666086317793,0.00214749123964432,0.00375803386109441,1.190294645952e-4,2.7640582344304e-4,-3.172734873341e-4,169,5.1298987149230735
Architeuthis_dux_ott251385,GCA_006491835.1_UP_Adux,Mollusca,Cephalopoda,Oegopsida,Architeuthidae,Architeuthis,Architeuthis dux,0,0,-0.0643229863988481,0.00711077266659407,0.00112967000293015,5.73261800979003e-5,7.0023661269013e-4,-4.2068897148326e-4,-1.7479208386641e-4,4.43844011896396e-5,7.50887069832407e-5,-1.28637658340016e-5,-0.013876953851577,-0.00623290859599235,2269.778571,7.727437559902568
Onykia_robusta_ott1033804,GCA_037178445.1_ASM3717844v1,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onykia,Onykia robusta,0,0,-0.0643229863988481,0.00711077266659406,0.00112967000293015,5.73261800979116e-5,7.0023661269014e-4,-4.2068897148327e-4,-1.7479208386639e-4,4.43844011896249e-5,7.50887069832379e-5,-1.28637658339659e-5,-0.0138769538515768,-0.00623290859599239,520,6.253828811575473
Watasenia_scintillans_ott1054846,GCA_015471945.1_Wsci_v1.0,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Watasenia,Watasenia scintillans,0,0,-0.0643229772758847,0.00711076987030591,0.00112966925646627,5.73261187862356e-5,7.0023554922608e-4,-4.206876617207e-4,-1.7479130638881e-4,4.43840985510721e-5,7.50881744501671e-5,-1.28636489642758e-5,-0.0138768251128011,-0.00623284237790973,395.4166667,5.9799400613403275
Mytilus_edulis_ott499751,GCA_019925275.2_PEIMed_v2,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus edulis,0,0,-0.0649854228309732,0.00732009037391945,0.00118744737137148,6.23320299489486e-5,7.926360979687e-4,-5.6811679205294e-4,-2.9111023338462e-4,1.5319824335608e-4,3.0333814124514e-4,1.2149766876211e-4,0.0967740752416161,0.0193375427278496,5028.888889,8.522954341873403
Mytilus_californianus_ott1025558,GCA_021869535.1_xbMytCali1.0.p,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus californianus,0,0,-0.0649854228309732,0.00732009037391946,0.00118744737137147,6.23320299489459e-5,7.926360979687e-4,-5.681167920529e-4,-2.9111023338459e-4,1.5319824335613e-4,3.0333814124521e-4,1.2149766876208e-4,0.0967740752416163,0.0193375427278494,4745,8.464846711044029
Limnoperna_fortunei_ott94516,GCA_944474755.1_xbLimFort5.1,Mollusca,Bivalvia,Mytilida,Mytilidae,Limnoperna,Limnoperna fortunei,0,0,-0.0649848611863753,0.00731991496211938,0.00118739955790606,6.23279675547037e-5,7.9256274207289e-4,-5.680090064707e-4,-2.910313251624e-4,1.5313458447677e-4,3.0320703853147e-4,1.2143039821516e-4,0.0967193612432899,0.0193250223209974,1373.727273,7.225282961813921
Mytilus_unguiculatus_ott362065,GCA_017311375.1_Mcoruscus_HiC,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus coruscus,0,0,-0.0649854228309732,0.00732009037391946,0.00118744737137148,6.23320299489786e-5,7.9263609796873e-4,-5.6811679205281e-4,-2.9111023338459e-4,1.5319824335614e-4,3.0333814124518e-4,1.2149766876208e-4,0.0967740752416165,0.0193375427278506,8881.666667,9.091744506100303
Mytilus_trossulus_ott499754,GCA_036588685.2_PNRI_Mtr1.2.1.hap1,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus trossulus,0,0,-0.0649854228309732,0.00732009037391946,0.00118744737137148,6.2332029948935e-5,7.926360979687e-4,-5.6811679205295e-4,-2.9111023338456e-4,1.5319824335613e-4,3.0333814124523e-4,1.2149766876211e-4,0.0967740752416163,0.0193375427278494,2798.333333,7.936779280724413
Geukensia_granosissima_ott69865,GCA_032357055.1_ASM3235705v1,Mollusca,Bivalvia,Mytilida,Mytilidae,Geukensia,Geukensia granosissima,0,0,-0.0649850198343019,0.00731996451020117,0.00118741306348424,6.23291150139883e-5,7.9258346168842e-4,-5.6803944874187e-4,-2.9105361019561e-4,1.5315256097007e-4,3.0324405990017e-4,1.2144939271533e-4,0.0967348101487135,0.0193285573428543,6570,8.790269111478656
Perna_viridis_ott1014605,GCA_037379345.1_ASM3737934v1,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna viridis,0,0,-0.0649848611863753,0.00731991496211938,0.00118739955790604,6.23279675547243e-5,7.9256274207291e-4,-5.6800900647073e-4,-2.9103132516221e-4,1.5313458447682e-4,0.00030320703853158997,1.2143039821512e-4,0.0967193612432903,0.0193250223209975,1424.513889,7.261585903978181
Armandia_brevis_ott528687,GCA_035585475.1_ASM3558547v1,Annelida,Polychaeta,Scolecida,Opheliidae,Armandia,Armandia brevis,0,0,-0.0634545939934622,0.00683690646338367,0.0010542378929378,5.081353773062e-5,5.8052694414203e-4,-2.333094726411e-4,-3.06183085293775e-5,-7.6909288383164e-5,-1.7311827898057e-4,-9.06725099122126e-5,-0.0645975209155689,0.0836072025946645,42,3.7376696182833684
Arenicola_marina_ott941625,GCA_964019135.1_wuAreMari1.1,Annelida,Polychaeta,Scolecida,Arenicolidae,Arenicola,Arenicola marina,0,0,-0.0634546135588309,0.00683691252927396,0.00105423952561437,5.08136723833561e-5,5.8052925867653e-4,-2.3331176172747e-4,-3.06187980934311e-5,-7.69115899668453e-5,-1.7312378066684e-4,-9.06767576428308e-5,-0.0646006502389312,0.0836122496390458,1825,7.509335266016592
Argopecten_irradians_concentricus_ott1078205,GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,0,0,-0.0649902430237599,0.0073215964222458204,0.00118785806601131,6.23669471424882e-5,7.9326706905812e-4,-5.6904632038241e-4,-2.9179221042229e-4,1.5375056253614e-4,3.0447612848465e-4,1.2208349787798e-4,0.0972507053247221,0.0194468536517002,694.5138889,6.543212160410559
Pecten_maximus_ott449048,GCA_902652985.1_xPecMax1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,Pecten maximus,0,0,-0.0649900878931983,0.00732154796576305,0.00118784485596548,6.23658245309895e-5,7.9324679292594e-4,-5.6901650253655e-4,-2.9177036577729e-4,1.5373291719529e-4,3.0443978335425e-4,1.2206482876563e-4,0.0972355193734595,0.019443376070798,6752.5,8.81766808566677
Mizuhopecten_yessoensis_ott449027,GCA_002113885.2_ASM211388v2,Mollusca,Bivalvia,Pectinida,Pectinidae,Mizuhopecten,Mizuhopecten yessoensis,0,0,-0.0649901937976865,0.00732158104598391,0.00118785387417494,6.23665909119342e-5,7.9326063494497e-4,-5.6903685830474e-4,-2.917852783863e-4,1.5374496295207e-4,3.0446459466671e-4,1.2207757328065e-4,0.0972458860910195,0.0194457500334989,5031.785714,8.523530212815336
Mimachlamys_varia_varia_ott961950,GCA_947623455.1_xbMimVari1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,Mimachlamys varia,0,0,-0.0649902310604973,0.00732159268542517,0.00118785704729641,6.23668605710042e-5,7.9326550545357e-4,-5.6904402102786e-4,-2.9179052594752e-4,1.5374920193266e-4,3.0447332598409e-4,1.2208205839009e-4,0.0972495344110421,0.0194465855189345,1825,7.509335266016592
Crassadoma_gigantea_ott139557,GCA_032360845.1_ASM3236084v1,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,Crassadoma gigantea,0,0,-0.0649901937976865,0.0073215810459839,0.00118785387417493,6.23665909119412e-5,7.9326063494497e-4,-5.6903685830471e-4,-2.9178527838633e-4,1.5374496295216e-4,3.0446459466676e-4,1.2207757328056e-4,0.0972458860910192,0.0194457500334988,7300,8.895629627136483
Argopecten_irradians_irradians_ott1078203,GCA_004382745.1_QAU_Airr_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians irradians,0,0,-0.0649902430237599,0.0073215964222458204,0.00118785806601131,6.23669471424771e-5,7.9326706905812e-4,-5.6904632038247e-4,-2.917922104224e-4,1.5375056253611e-4,3.0447612848463e-4,1.2208349787801e-4,0.0972507053247223,0.0194468536517006,730,6.593044534142437
Ariolimax_columbianus_ott2882280,GCA_036924085.1_xgAriColu1.0.hap1,Mollusca,Gastropoda,Stylommatophora,Arionidae,Ariolimax,Ariolimax columbianus,0,0,-0.0641994351580252,0.00707366002820152,0.00111999194919405,5.65625417770727e-5,6.876567371962e-4,-4.0908730890554e-4,-1.7097249269596e-4,4.79225623560217e-5,8.35489697044012e-5,-1.24283300626097e-5,-0.0155251898747638,-0.025535855847041,1825,7.509335266016592
Helix_aspersa_aspersa_ott978328,GCA_964187895.1_xgCorAspe16.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cornu,Cornu aspersum,0,0,-0.064224586579708,0.00708135734486705,0.00112204368485701,5.67307406200388e-5,6.9056971477698e-4,-4.1268052310636e-4,-1.7313877448618e-4,4.88696678588128e-5,8.52698722693116e-5,-1.27611822167111e-5,-0.0159503813872216,-0.0263449493603601,2104.583333,7.651872784955768
Cepaea_nemoralis_ott891883,GCA_964166675.1_xgCepNemo3.hap2.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea nemoralis,0,0,-0.0642246139067336,0.00708136569903229,0.00112204590913213,5.6730922644672e-5,6.9057286112983e-4,-4.1268437760563e-4,-1.7314108486698e-4,4.88706675308126e-5,8.52716864974634e-5,-1.27615300329171e-5,-0.0159508253141611,-0.026345789031028,2482,7.8168199657645525
Euhadra_peliomphala_ott330216,GCA_040496235.1_ASM4049623v1,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Euhadra,Euhadra peliomphala,0,0,-0.0641720769837767,0.00706529900711787,0.00111776660846502,5.63805256303691e-5,6.8451236552518e-4,-4.0524339217999e-4,-1.6867267605853e-4,4.69308352475404e-5,8.17498863910143e-5,-1.2084456333095e-5,-0.0150864255278167,-0.0247077115943532,912.5,6.816188085456647
Arion_vulgaris_ott629322,GCA_020796225.1_ASM2079622v1,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,0,0,-0.064199443294799,0.00707366251396834,0.00111999261053123,5.65625958362341e-5,6.8765767044999e-4,-4.0908844704673e-4,-1.7097317227487e-4,4.79228543536299e-5,8.3549499194808e-5,-1.24284309622271e-5,-0.0155253185796679,-0.025536098272359,720.6,6.580084198313993
Candidula_unifasciata_unifasciata_ott526948,GCA_905116865.2_CUNI_anot_genome.v2,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Candidula,Candidula unifasciata,0,0,-0.0642223953412519,0.00708068743947862,0.00112186531852135,5.67161432071198e-5,6.9031738027842e-4,-4.1237133661524e-4,-1.7295341881553e-4,4.87894439667997e-5,8.51242752855459e-5,-1.2733262272162e-5,-0.0159147456106687,-0.0262775347326915,365,5.8998973535824915
Asellus_aquaticus_ott335971,GCA_964212115.1_qmAseAqua29.1,Arthropoda (Mandibulata),Crustacea,Isopoda,Asellidae,Asellus,Asellus aquaticus,0,0,-0.00743978572141011,-0.0600252512926219,-0.0643801920744538,-0.121023839665016,0.0246778557380854,-0.0191839190997861,-0.00806097159942341,0.0019166025048775,0.00334798382539666,1.0391905138167e-4,8.69414580794984e-5,-1.1138219482979e-4,387.8125,5.960521975398926
Armadillidium_vulgare_ott776700,GCA_001887335.1_A_vulgare_v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare,0,0,-0.0074401199506884,-0.0600327290958874,-0.0643936708012992,-0.12106485996706,0.0246897361545104,-0.0192028686864744,-0.00807235591019067,0.00192075732541057,0.00335553383890779,1.0421959241862e-4,8.71982393919615e-5,-1.11759201634e-4,730,6.593044534142437
Porcellio_scaber_ott84741,GCA_034700385.1_ASM3470038v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Porcellionidae,Porcellio,Porcellio scaber,0,0,-0.0074401199506884,-0.0600327290958874,-0.0643936708012992,-0.12106485996706,0.0246897361545104,-0.0192028686864744,-0.00807235591019066,0.00192075732541056,0.00335553383890775,1.0421959241862e-4,8.71982393919219e-5,-1.117592016341e-4,1095,6.9985096422506015
Idotea_balthica_ott788883,GCA_023373965.1_Ibalt_v1,Arthropoda (Mandibulata),Crustacea,Isopoda,Idoteidae,Idotea,Idotea baltica,0,0,-0.00743978572141011,-0.0600252512926219,-0.0643801920744538,-0.121023839665016,0.0246778557380854,-0.0191839190997861,-0.00806097159942342,0.00191660250487754,0.0033479838253967,1.0391905138158e-4,8.69414580795471e-5,-1.1138219482974e-4,425.8333333,6.054048033331472
Homarus_americanus_ott28247,GCA_018991925.1_GMGI_Hamer_2.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus americanus,0,0,-0.00745319728531051,-0.0603265491414252,-0.0649256752992095,-0.122695192873181,0.0251655570242854,-0.0199831825486425,-0.00855246914090679,0.00210384729647943,0.00368997350396153,1.1805870958809e-4,9.90675615354191e-5,-1.2966653564508e-4,12045,9.396404915048972
Portunus_pelagicus_ott599991,GCA_035046885.1_ASM3504688v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Portunidae,Portunus,Portunus pelagicus,0,0,-0.0074524916106523,-0.0603107093094539,-0.0648970242273858,-0.122607528602021,0.0251400158294068,-0.0199415540061674,-0.00852698888362958,0.00209422106129889,0.00367240899081989,1.1733768826461e-4,9.8449647526536e-5,-1.2873938142107e-4,730,6.593044534142437
Cherax_quadricarinatus_ott46784,GCA_038502225.1_ASM3850222v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Parastacidae,Cherax,Cherax quadricarinatus,0,0,-0.00745319793755669,-0.0603265637790673,-0.0649257017701518,-0.122695273840643,0.0251655806059539,-0.0199832209348682,-0.00855249261171432,0.00210385614687648,0.00368998964933026,1.1805937130353e-4,9.9068128537489e-5,-1.2966738549593e-4,1825,7.509335266016592
Macrobrachium_superbum_ott66972,GCA_040412425.1_ASM4041242v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palaemonidae ,Macrobrachium,Macrobrachium rosenbergii,0,0,-0.00745126946676925,-0.0602832680700972,-0.0648473720604259,-0.122455529652922,0.0250957057927982,-0.0198691906682067,-0.00848262175820723,0.002077408966278,0.00364172207197908,1.160747636408e-4,9.73670549949817e-5,-1.2711215890444e-4,1095,6.9985096422506015
Neocaridina_denticulata_denticulata_ott829170,GCA_040365845.1_IAB_Nden_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,0,0,-0.00745133105580051,-0.0602846496677697,-0.0648498694518211,-0.122463163297394,0.0250979274143599,-0.0198727973491901,-0.0084848220432135,0.00207823529449412,0.00364322879402626,1.1613630334133e-4,9.7419768691051e-5,-1.2719098256646e-4,511,6.236369590203704
Caridina_multidentata_ott1096140,GCA_002091895.1_Cmul_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Caridina,Caridina multidentata,0,0,-0.00745133105580051,-0.0602846496677697,-0.0648498694518211,-0.122463163297394,0.0250979274143599,-0.0198727973491902,-0.00848482204321346,0.00207823529449408,0.00364322879402628,1.1613630334139e-4,9.74197686906543e-5,-1.2719098256608e-4,2190,7.691656822810547
Homarus_gammarus_ott28244,GCA_958450375.1_Homarus_gammarus,Arthropoda (Mandibulata),Crustacea,Decapoda,Nephropidae,Homarus,Homarus gammarus,0,0,-0.00745319728531051,-0.0603265491414252,-0.0649256752992095,-0.122695192873181,0.0251655570242854,-0.0199831825486425,-0.00855246914090681,0.0021038472964794,0.00368997350396149,1.1805870958808e-4,9.90675615355109e-5,-1.2966653564509e-4,14600,9.588776807696428
Eriocheir_sinensis_ott566723,GCA_024679095.1_ASM2467909v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Varunidae,Eriocheir,Eriocheir sinensis,0,0,-0.00745241730571128,-0.0603090420099246,-0.0648940095271607,-0.122598309648439,0.0251373315259261,-0.0199371885795034,-0.00852432178903814,0.00209321675823386,0.00367057718436283,1.1726270089012e-4,9.83854006549773e-5,-1.2864316248005e-4,365,5.8998973535824915
Pandalus_borealis_ott28236,GCA_040182845.1_ASM4018284v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Pandalidae,Pandalus,Pandalus borealis,0,0,-0.00745126946676925,-0.0602832680700972,-0.0648473720604259,-0.122455529652922,0.0250957057927982,-0.0198691906682067,-0.00848262175820723,0.00207740896627803,0.00364172207197909,1.160747636407e-4,9.73670549950577e-5,-1.2711215890452e-4,3163.333333,8.05938160283049
Penaeus_monodon_ott212713,GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,0,0,-0.00745140074225503,-0.060286213009722,-0.0648526955559035,-0.122471802586648,0.0251004419924551,-0.0198768812637684,-0.00848731430384395,0.00207917183352285,0.003644936591271,1.1620609062796e-4,9.74795499948488e-5,-1.272804048527e-4,730,6.593044534142437
Paralithodes_platypus_ott725802,GCA_032716605.1_ASM3271660v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Lithodidae,Paralithodes,Paralithodes platypus,0,0,-0.00745161944369097,-0.0602911334882123,-0.064861617730955,-0.122499205040323,0.0251084588377176,-0.0198901398755803,-0.0084955288990001,0.00208234237700548,0.00365073594452914,1.1644843072936e-4,9.76875899437666e-5,-1.2759630966133e-4,15330,9.63756697186586
Cherax_destructor_destructor_ott917791,GCA_009830355.1_DU_Cdes_1.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Parastacidae,Cherax,Cherax destructor,0,0,-0.00745319793755669,-0.0603265637790673,-0.0649257017701518,-0.122695273840643,0.0251655806059539,-0.0199832209348682,-0.00855249261171431,0.00210385614687643,0.00368998964933024,1.1805937130345e-4,9.90681285377315e-5,-1.2966738549635e-4,2190,7.691656822810547
Paralithodes_camtschaticus_ott131917,GCA_018397895.1_paralithodes_camtschaticus,Arthropoda (Mandibulata),Crustacea,Decapoda,Lithodidae,Paralithodes,Paralithodes camtschaticus,0,0,-0.00745161944369097,-0.0602911334882123,-0.064861617730955,-0.122499205040323,0.0251084588377176,-0.0198901398755803,-0.00849552889900012,0.00208234237700549,0.00365073594452914,1.1644843072932e-4,9.76875899436597e-5,-1.2759630966112e-4,7300,8.895629627136483
Panulirus_cygnus_ott180995,GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,0,0,-0.00745318149633013,-0.0603261948017789,-0.0649250344962684,-0.12269323278545,0.0251649861369937,-0.0199822531761136,-0.00855190084472581,0.00210363297444762,0.00368958252026368,1.1804268340336e-4,9.90538290754249e-5,-1.2964595120908e-4,9855,9.19573421958682
Penaeus_indicus_ott812818,GCA_018983055.3_CIBA_Pind_1.3,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus indicus,0,0,-0.00745140074225503,-0.060286213009722,-0.0648526955559035,-0.122471802586648,0.0251004419924551,-0.0198768812637684,-0.00848731430384394,0.00207917183352287,0.00364493659127101,1.1620609062797e-4,9.74795499950095e-5,-1.2728040485294e-4,949,6.855408798609928
Pyrgus_malvae_unomasahiroi_ott673693,GCA_911387765.1_ilPyrMalv3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus malvae,0,0,-0.00763959225093979,-0.065042411846361,-0.075430731261374,0.0901442744249016,0.0296359356532749,-0.0416261323045207,-0.0685676566941645,0.0334789713866821,-0.0229818944919138,0.0820118553301228,-1.2612201566535e-4,2.79832361548722e-5,348.58,5.853867759093536
Vanessa_atalanta_ott581038,GCA_905147765.2_ilVanAtal1.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,0,0,-0.00764097591774729,-0.065075106618066,-0.0754945098068104,0.090267837690066,0.0296937212453549,-0.0417935622946473,-0.0689637544133214,0.0337782385373142,-0.0231958005149034,0.0829975221146851,-1.2767104522494e-4,2.83789541994692e-5,93.5,4.537961436294641
Polyommatus_icarus_fuchsi_ott104048,GCA_937595015.1_ilPolIcar1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus icarus,0,0,-0.00764055902318585,-0.0650652542414589,-0.0754752873206019,0.090230586982712,0.0296762957328363,-0.0417430233673124,-0.0688440942409597,0.0336877007270057,-0.0231310765073701,0.0826989218946172,-1.2720172499642e-4,2.82589651231523e-5,71.85,4.274580612525034
Hofmannophila_pseudospretella_ott1053135,GCA_947369225.1_ilHofPseu3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Oecophoridae,Hofmannophila,Hofmannophila pseudospretella,0,0,-0.00757465701771269,-0.0635065021262556,-0.0724313636234393,0.0843237616751205,0.0269089538659173,-0.033673159894438,-0.0496484980248521,0.0190412258700899,-0.0126502341895686,0.0339933556787075,-5.05952113248301e-5,8.57478041527937e-6,120.1,4.788324729085938
Thymelicus_sylvestris_ott220627,GCA_911387775.1_ilThySylv1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus sylvestris,0,0,-0.0076397116257975704,-0.0650452299065453,-0.0754362230088541,0.0901548977004944,0.0296408953454384,-0.041640416447523,-0.0686012787816333,0.0335041453748378,-0.0229998691516487,0.082094048676783,-1.2625109128143e-4,2.80160385251503e-5,348,5.8522024797744745
Lasiommata_megera_ott106375,GCA_928268935.1_ilLasMege1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,0,0,-0.00764177434045481,-0.0650939648405287,-0.0755312809034393,0.0903390295197793,0.029726990270463,-0.0418897046176741,-0.0691907030960118,0.0339490355709498,-0.0233178250645556,0.0835579437562073,-1.285514969493e-4,2.86033711235269e-5,58.73,4.072950669534428
